mlb_ID,seasons_bat,career_PA,avg_offense,total_bat_war,peak_bat_war,seasons_pitch,career_GS,avg_era_plus,total_pitch_war,peak_pitch_war,hof_indicator
600986,3,0,0,0,0,5,0,68.71190476190476,-0.12999999999999998,0.26,0
601713,7,122,-0.525,-0.47000000000000003,0,8,178,106.21557697884616,10.28,2.53,0
602074,4,924,-5.375,0.33999999999999997,1.21,0,0,0,0,0,0
602080,1,9,0.1,0.14,0.14,0,0,0,0,0,0
602083,3,0,0,0,0,3,0,50.4486111111111,-0.44,-0.1,0
602104,5,1465,5.26,9.06,3.76,0,0,0,0,0,0
602115,1,18,-1.8,-0.05,-0.05,0,0,0,0,0,0
602922,4,380,-2.32,-0.8899999999999999,0.52,1,0,0,0.04,0.04,0
602928,1,0,0,0,0,1,2,43.7222222222222,-0.34,-0.34,0
605113,11,3391,-4.707692307692307,11.91,4.2,0,0,0,0,0,0
605119,8,2527,1.4,9.81,3.26,0,0,0,0,0,0
605121,2,0,0,0,0,3,0,93.809225464191,0.79,0.54,0
605125,5,1349,-6.36,-1.8800000000000001,0.3,0,0,0,0,0,0
605130,6,0,0,0,0,7,0,130.36276474732995,7.1,2.8,0
605131,10,1713,-0.7499999999999999,4.49,2.39,0,0,0,0,0,0
605135,8,9,-0.1375,-0.11,-0.02,10,187,116.77903057998358,16.02,4.01,0
605137,9,4626,-0.591666666666667,8.74,3.34,0,0,0,0,0,0
605138,2,0,0,0,0,2,3,72.56401515151515,-0.67,0.13,0
605141,11,6273,29.88181818181818,69.58,10.68,0,0,0,0,0,0
605143,3,0,0,0,0,3,0,107.1421875,-0.28,0.05,0
605151,8,68,-0.6111111111111112,-0.61,0.02,9,35,146.086570552126,6.2299999999999995,3.53,0
605152,1,0,0,0,0,1,0,84.55,-0.02,-0.02,0
605154,6,5,0.08333333333333333,0.05,0.07,7,21,117.6588261454007,3.44,1.5,0
605155,4,0,0,0,0,6,4,78.18393162393163,-0.15,0.78,0
605156,5,6,-0.1142857142857143,-0.08,-0.03,6,32,62.26489494306659,-1.6300000000000001,0.22,0
605164,8,14,-0.0625,-0.05,0.03,8,162,96.84503484445936,7.5,2.64,0
605169,5,2,0.1,0.05,0.05,5,0,131.32045454545454,0.8,1.27,0
605170,8,1847,-1.925,3.6,1.33,3,0,44.1611111111111,-0.19,-0.04,0
605177,10,5,0.008333333333333331,0.010000000000000002,0.05,11,3,130.1813103697477,7.29,1.63,0
605182,6,11,-0.19999999999999998,-0.14,-0.03,8,142,123.1063904787757,17.6,5.4,0
605183,1,58,-1,0.21,0.21,0,0,0,0,0,0
605194,4,2,-0.04,-0.02,0,4,29,118.75864177489174,0.8400000000000001,0.98,0
605195,6,0,0,0,0,6,0,148.33806367243866,1.63,1.45,0
605196,2,98,-3,-0.32,0.06,0,0,0,0,0,0
605200,8,262,0.049999999999999996,-0.019999999999999997,0.39,9,200,102.98667683412776,8.26,2.95,0
605204,8,2142,0.97,2.77,1.17,2,0,63,0.030000000000000002,0.05,0
605218,8,3,-0.05,-0.05,0,10,0,108.95970477688182,4.4,1.58,0
605222,2,5,0.05,0.01,0.01,2,3,72.925,-0.11,0,0
605226,2,0,0,0,0,2,0,113.61,-0.10999999999999999,0.19,0
605227,3,244,-4.8,-0.53,-0.05,0,0,0,0,0,0
605228,4,159,2.8,1.17,0.51,4,76,149.26968390804598,13.04,6.18,0
605232,5,80,-0.6166666666666667,-0.39,-0.08,5,44,139.48070722706944,2.57,2.09,0
605233,5,466,-3.1999999999999997,0.20000000000000004,0.39,0,0,0,0,0,0
605240,5,0,0,0,0,5,1,80.29128965517242,-0.16000000000000003,0.15,0
605242,7,15,-0.275,-0.22999999999999998,0,7,90,109.17427996319302,12.84,5.4,0
605244,5,327,-3.66,-1.3800000000000001,0.2,0,0,0,0,0,0
605253,8,85,-0.475,0.12999999999999998,0.25,0,0,0,0,0,0
605254,2,7,0.1,0.02,0.02,2,23,74.76244239631339,-0.67,0.01,0
605255,1,2,-0.2,-0.02,-0.02,1,0,71.745,-0.31,-0.31,0
605260,2,0,0,0,0,2,0,92.11,0.16999999999999998,0.11,0
605276,4,11,-0.13999999999999999,-0.08,0.02,4,34,60.32213095238094,-1.73,0.49,0
605280,5,12,-0.18333333333333335,-0.11,0,7,4,133.00615823634055,4.29,1.76,0
605288,6,73,-0.10000000000000002,-0.08,0.02,8,104,102.57639817982532,2.6799999999999997,2.03,0
605301,2,0,0,0,0,2,0,99.55777777777776,-0.43000000000000005,0.18,0
605304,4,8,-0.18,-0.11000000000000001,-0.04,4,22,82.28902564102563,-0.25000000000000006,0.69,0
605309,7,0,0,0,0,7,0,137.9422085274327,5.05,1.8,0
605317,1,0,0,0,0,1,0,23.77,-0.34,-0.34,0
605323,1,39,-3.2,-0.31,-0.31,0,0,0,0,0,0
605333,2,0,0,0,0,2,0,97.175,0.43000000000000005,0.28,0
605335,1,0,0,0,0,2,0,140.6642857142857,0.07999999999999999,0.24,0
605338,1,0,0,0,0,1,0,83.05,-0.02,-0.02,0
605346,2,87,-1.1,0.06,0.06,0,0,0,0,0,0
605347,8,9,0.009090909090909089,0.010000000000000005,0.1,9,58,100.42328160690299,0.4000000000000001,1.71,0
605353,3,361,-4.3999999999999995,-1.1600000000000001,-0.31,0,0,0,0,0,0
605357,2,38,-0.85,0.04999999999999999,0.25,0,0,0,0,0,0
605359,8,0,0,0,0,8,0,102.09404440943044,1.5,1.72,0
605361,5,575,-0.7000000000000001,0.9800000000000001,1.37,1,0,0,0.04,0.04,0
605374,1,1,-0.1,-0.01,-0.01,1,0,65.6166666666667,-0.34,-0.34,0
605388,7,66,0.014285714285714287,0.000000000000000005204170427930421,0.11,7,36,95.0591501556088,1.08,0.71,0
605396,2,1,-0.05,-0.02,0,2,0,68.09545454545454,-0.45999999999999996,-0.05,0
605397,7,159,-0.2571428571428572,-0.009999999999999997,0.11,9,180,109.85319038257232,14.86,3.67,0
605400,8,318,-0.18749999999999997,-0.30000000000000004,0.34,10,268,116.50942709971503,35.56,9.69,0
605412,8,3099,-1.78,5.37,3.52,0,0,0,0,0,0
605421,6,599,-3.8714285714285714,0.10999999999999996,0.51,0,0,0,0,0,0
605428,1,0,0,0,0,1,0,62.1333333333333,-0.15,-0.15,0
605439,4,45,-1.125,-0.12000000000000001,0.12,0,0,0,0,0,0
605441,5,2,-0.028571428571428574,-0.02,0,6,0,66.30358300264548,-0.77,0.4,0
605446,4,68,-0.275,-0.14,-0.01,5,35,73.21028044173207,1.1700000000000002,2.73,0
605447,5,0,0,0,0,6,0,171.63894736842107,7.66,2.89,0
605452,6,175,0.7166666666666668,0.48,0.48,7,86,99.93721397301886,4.92,1.95,0
605463,3,0,0,0,0,4,5,84.493545751634,0.3999999999999999,1.68,0
605469,1,0,0,0,0,1,3,72.2285714285714,-0.12,-0.12,0
605474,2,93,-3.7,-0.67,0.01,0,0,0,0,0,0
605476,5,0,0,0,0,5,0,213.112962962963,3.27,2.36,0
605477,2,0,0,0,0,2,0,44.405714285714296,-0.22999999999999998,-0.02,0
605479,2,0,0,0,0,2,0,65.51666666666667,-0.2,0.01,0
605480,5,1654,-1.5599999999999998,5.28,3.47,0,0,0,0,0,0
605482,2,0,0,0,0,2,0,82.2597902097902,-0.4,-0.09,0
605483,7,50,0.05714285714285716,0.020000000000000004,0.08,9,211,131.1007512298796,23.35,7.08,0
605486,7,1380,0.2714285714285714,4.7700000000000005,2.2,1,0,34.0333333333333,-0.09,-0.09,0
605488,5,0,0,0,0,7,37,206.4138326100123,6.06,3.77,0
605490,2,261,-9.75,-1.75,-0.7,0,0,0,0,0,0
605498,3,54,-0.4333333333333333,-0.16,0.04,4,31,84.53178300865802,0.15999999999999995,0.88,0
605501,4,0,0,0,0,4,1,67.582336523126,-0.77,0.16,0
605504,2,23,-1.5,-0.04,-0.02,0,0,0,0,0,0
605507,2,18,0,0,0,2,36,104.47767195767196,0.6599999999999999,0.99,0
605508,3,280,-4.466666666666667,-1.57,0.03,0,0,0,0,0,0
605509,4,687,-0.925,1.59,0.74,0,0,0,0,0,0
605512,3,651,-4.375,-0.9600000000000001,0.44,0,0,0,0,0,0
605513,4,10,-0.325,-0.14,-0.03,6,67,109.30265530303029,5.5,2.51,0
605520,2,21,-1.55,-0.22,-0.22,0,0,0,0,0,0
605521,3,0,0,0,0,3,0,218.05705128205125,0.4600000000000001,1.04,0
605525,6,0,0,0,0,6,0,207.76687495511024,1.3099999999999998,0.74,0
605528,1,0,0,0,0,1,0,54.7666666666667,-0.14,-0.14,0
605538,8,103,-0.21818181818181817,-0.26,0,8,66,135.32550292029177,1.9500000000000002,1.03,0
605540,6,129,1.1166666666666667,0.66,0.38,7,115,137.05377999838254,16.75,5.32,0
605541,6,4,0.08571428571428572,0.07,0.08,6,23,70.58687895437895,-1.76,-0.03,0
605548,6,975,-2.9,2.92,1.58,0,0,0,0,0,0
605612,6,1485,-4.983333333333333,-2.4099999999999997,0.27,3,0,79.175,0.09,0.09,0
605795,1,1,-0.1,-0.01,-0.01,1,0,49.9916666666667,-0.34,-0.34,0
605894,2,13,-0.15000000000000002,-0.04,-0.02,2,7,62.1068181818182,-0.89,-0.16,0
606019,1,47,-0.3,0.34,0.34,0,0,0,0,0,0
606115,9,3323,-4.92,5,2.27,2,0,29.4,-0.09,0.03,0
606131,6,112,0.5,0.28,0.14,6,61,83.55280231667446,-1.18,0.73,0
606132,8,2027,-4.58,0.55,0.93,0,0,0,0,0,0
606149,6,4,-0.07142857142857142,-0.05,0,8,0,114.24527711323762,4.4,2.2,0
606157,5,762,-4.54,2.21,1.44,0,0,0,0,0,0
606160,9,48,-0.27999999999999997,-0.31,0,10,30,100.83006677299616,-0.12000000000000009,1.21,0
606162,3,5,-0.2,-0.09,-0.02,3,13,66.4792958656331,-0.4,0.06,0
606167,4,1,-0.016666666666666666,-0.01,0,4,25,103.61631519274376,1.4,1,0
606192,9,3861,6.359999999999999,17.14,4.29,0,0,0,0,0,0
606213,3,346,-2.233333333333333,0.31,0.45,1,0,65.5,-0.01,-0.01,0
606273,7,7,-0.000000000000000003469446951953614,-0.01,0.05,7,54,94.79197025275762,2.0500000000000003,1.1,0
606291,1,0,0,0,0,1,0,148,0.8,0.8,0
606299,7,2159,-5.828571428571428,0.7700000000000002,2.2,2,0,34.7,0.020000000000000004,0.05,0
606303,5,0,0,0,0,6,1,136.51402777777778,4.66,1.61,0
606336,1,7,-0.5,-0.13,-0.13,0,0,0,0,0,0
606424,6,14,-0.15,-0.09,0,6,7,242.16559160701317,3.49,1.67,0
606466,10,4536,15.219999999999999,31.19,6.92,0,0,0,0,0,0
606478,2,0,0,0,0,2,0,41.00625,-0.59,-0.08,0
606625,5,1,-0.016666666666666666,-0.01,0,6,0,134.01962481962482,3.38,1.73,0
606930,7,1,0.05,0.05,0.05,9,1,88.41710378005833,-0.75,0.53,0
606944,2,0,0,0,0,2,0,29.2360294117647,-0.91,-0.45,0
606956,1,25,-1.9,-0.18,-0.18,0,0,0,0,0,0
606959,2,9,0.35000000000000003,0.07,0.08,2,7,59.24945652173915,-0.94,-0.06,0
606965,7,1,-0.0125,-0.01,0,9,7,96.9953526863455,2.88,2.75,0
606983,3,0,0,0,0,3,0,101.91464646464651,0.16,0.37,0
606988,5,485,-4.14,-0.85,0.02,0,0,0,0,0,0
606992,7,1147,-0.9875000000000002,2.9,2.02,0,0,0,0,0,0
606993,2,89,-1.3333333333333333,-0.14,0.08,1,0,60.5,-0.04,-0.04,0
606995,1,2,-0.2,-0.03,-0.03,1,0,292.9,0.34,0.34,0
606996,1,0,0,0,0,1,3,31.6368421052632,-0.86,-0.86,0
607030,1,0,0,0,0,1,0,31.1,-0.08,-0.08,0
607043,9,3713,14.444444444444445,23.27,5.09,0,0,0,0,0,0
607054,11,2779,-3.946153846153846,2.8000000000000003,2.24,4,0,41.833333333333336,-0.16,0.03,0
607067,4,53,0.02000000000000001,0.019999999999999997,0.12,6,76,83.01442039442038,1.3599999999999999,1.22,0
607068,1,0,0,0,0,1,0,92.8,0,0,0
607074,8,16,0.049999999999999996,0.030000000000000013,0.14,10,193,104.33544772567411,17.470000000000002,5.19,0
607087,1,0,0,0,0,1,0,28.5,-0.3,-0.3,0
607111,1,21,-0.7,-0.06999999999999999,-0.01,0,0,0,0,0,0
607162,2,0,0,0,0,2,1,34.877777777777794,-0.43,-0.08,0
607179,3,0,0,0,0,5,0,78.42100767239616,-0.6,0.73,0
607188,4,3,0.16,0.08,0.08,5,29,84.77928127428127,0.78,1.57,0
607192,7,37,0.325,0.26,0.36,9,110,136.0805385016726,8.78,2.52,0
607200,6,85,-0.9,-0.5900000000000001,-0.05,7,119,89.64154715568708,5.93,4.67,0
607208,10,4967,20.954545454545453,36.28,5.23,0,0,0,0,0,0
607215,3,3,-0.13333333333333333,-0.04,0,3,22,61.9371888053467,-0.6499999999999999,0.36,0
607216,3,0,0,0,0,4,0,146.04433333333336,0.55,0.19,0
607219,5,74,-0.7142857142857143,-0.5599999999999999,0,5,41,73.38049557032114,-0.62,0.36,0
607223,4,199,-5.05,-1.58,-0.08,1,0,0,0.04,0.04,0
607229,7,72,0.19999999999999998,0.15000000000000002,0.23,7,34,95.11859473287964,-0.47999999999999987,1.35,0
607231,6,68,-0.7000000000000001,-0.5,0,6,49,110.45236537317817,2.3699999999999997,1.15,0
607237,6,25,-0.46666666666666673,-0.29000000000000004,0,8,14,111.36572114463601,0.8400000000000001,1.39,0
607249,1,10,-0.7,-0.04,-0.04,0,0,0,0,0,0
607257,4,201,-1.8499999999999999,0.24,0.33,0,0,0,0,0,0
607259,5,11,0.019999999999999997,0.009999999999999995,0.08,7,103,105.10525653172395,8.69,3.98,0
607297,1,9,-1.1,-0.08,-0.08,0,0,0,0,0,0
607309,3,2,-0.075,-0.03,0,3,4,87.09576923076922,-0.32,0.41,0
607320,2,0,0,0,0,2,5,274.575,1.0699999999999998,0.7,0
607333,3,60,-0.775,-0.19999999999999998,0.05,0,0,0,0,0,0
607345,6,852,-1.5,0.2000000000000001,0.53,0,0,0,0,0,0
607352,6,3,-0.028571428571428574,-0.02,0,6,22,83.65563719879665,-0.030000000000000027,0.85,0
607359,5,2,-0.06,-0.03,0,6,0,143.8249313186813,-0.62,0.41,0
607369,1,59,-4.3,-0.56,-0.56,0,0,0,0,0,0
607374,7,5,-0.0125,-0.01,0.03,7,39,153.94038141835017,1.83,1.24,0
607385,4,552,-4.375,-0.53,0.09,0,0,0,0,0,0
607387,5,755,-6.0600000000000005,-0.6799999999999999,0.63,1,0,0,0.04,0.04,0
607391,4,3,-0.1,-0.04,-0.04,4,6,74.58066964285713,-0.12000000000000006,0.47,0
607405,1,0,0,0,0,1,0,14.9,-0.13,-0.13,0
607430,2,74,-1.2666666666666668,-0.08999999999999998,0.19,0,0,0,0,0,0
607455,6,7,-0.1,-0.09,0,8,8,78.2145123503947,-0.17000000000000004,0.52,0
607457,7,2,-0.025,-0.02,0,8,0,114.23236899764362,1.72,1.48,0
607461,5,675,-2.8000000000000003,-1.02,0.3,1,0,21.1,-0.1,-0.1,0
607468,3,279,-2.866666666666667,-0.17,0.18,2,0,51.8,-0.060000000000000005,0.04,0
607471,2,50,-0.5,-0.009999999999999995,0.07,0,0,0,0,0,0
607473,3,1,-0.03333333333333333,-0.01,0,3,0,104.43482443482442,0.9299999999999999,0.59,0
607481,7,0,0,0,0,8,0,170.72529288419912,3.94,2.75,0
607536,7,198,0.07142857142857142,0.019999999999999987,0.19,8,200,110.62401536804566,17.93,7.74,0
607555,2,0,0,0,0,2,0,250.62,0.42000000000000004,0.25,0
607560,3,2,-0.06666666666666667,-0.02,0,3,0,93.24916666666667,0.7000000000000001,0.67,0
607572,5,1,-0.04,-0.02,0,5,1,110.68555555555557,-0.52,0.12,0
607609,1,0,0,0,0,1,0,42.15,-0.17,-0.17,0
607625,7,67,0.41428571428571426,0.28,0.1,9,97,121.74483320962612,15.65,5.3,0
607644,5,8,0.45999999999999996,0.21000000000000002,0.14,7,73,116.36680995018415,10.280000000000001,4.36,0
607680,12,4366,-2.78,16.48,5.16,1,0,0,0.01,0.01,0
607706,3,0,0,0,0,3,1,43.09791666666666,-1.23,-0.28,0
607727,1,0,0,0,0,1,0,96.55,0.03,0.03,0
607732,9,1793,-1.8555555555555558,6.3,2.97,2,0,108.475,0.11000000000000001,0.07,0
607752,3,278,-6.1000000000000005,-1.08,0.11,0,0,0,0,0,0
607755,4,0,0,0,0,5,0,77.1785,0.63,1.04,0
607776,5,483,-3.8833333333333333,0.08,0.48,0,0,0,0,0,0
607951,1,0,0,0,0,1,0,104.8666666666667,0.07,0.07,0
607968,4,4,-0.1,-0.04,0,5,5,62.40601960784314,-1.51,-0.01,0
608032,6,0,0,0,0,8,0,120.89859661429107,4.8,1.57,0
608061,2,344,3.25,1.67,0.86,0,0,0,0,0,0
608070,12,6086,23,52.37,7.47,0,0,0,0,0,0
608167,2,0,0,0,0,2,0,63.7375,-0.12000000000000001,0.05,0
608324,9,4832,22.57777777777778,39.61,8.89,0,0,0,0,0,0
608325,2,89,-2.5,-0.47,0.15,0,0,0,0,0,0
608328,6,15,-0.08333333333333333,-0.04,0,7,19,71.37010604241696,-0.08999999999999993,1.52,0
608331,6,149,1.6333333333333335,1,0.68,8,151,148.07444093372402,23.07,6.04,0
608334,6,3,-0.05714285714285715,-0.04,0,8,24,87.72090622078314,-0.13999999999999996,0.76,0
608335,2,0,0,0,0,2,2,93.8824175824176,0.7,0.97,0
608336,10,3403,-0.4666666666666668,15.41,4.16,0,0,0,0,0,0
608337,7,20,0.05714285714285715,0.039999999999999994,0.05,8,178,102.43892929488655,12.43,5.46,0
608339,1,16,-1.4,-0.1,-0.1,0,0,0,0,0,0
608344,4,15,0.55,0.21000000000000002,0.13,6,93,71.72085894470713,2.1199999999999997,1.96,0
608348,9,1802,-1.1727272727272726,4.04,2.15,3,0,54.15833333333333,-0.11000000000000001,0.03,0
608349,8,2,-0.025,-0.02,0,8,4,126.23176035565741,5.57,3.74,0
608360,2,15,-0.9,-0.25,-0.04,0,0,0,0,0,0
608365,5,2212,-2.32,11.3,3.7,0,0,0,0,0,0
608369,10,4442,23.1,36.84,6.94,0,0,0,0,0,0
608371,8,30,-0.2111111111111111,-0.19,0.01,8,14,99.8700882113056,3.3,1.76,0
608379,10,290,-0.58,-0.7,0.22,12,257,107.12768854441384,17.26,3.47,0
608384,4,916,-4.3,-1.6400000000000001,0.22,0,0,0,0,0,0
608385,8,2775,2.266666666666667,6.54,2.86,0,0,0,0,0,0
608422,2,62,-2.2,-0.39,0.03,0,0,0,0,0,0
608475,3,400,-5.166666666666667,-1.0799999999999998,-0.06,0,0,0,0,0,0
608566,7,244,2.4428571428571426,1.66,0.74,9,174,106.50784810700578,15.870000000000001,4.08,0
608577,7,2690,-8.942857142857141,1.1400000000000001,0.99,0,0,0,0,0,0
608596,9,1055,1.4444444444444444,4.75,2.63,1,0,80.85,0,0,0
608597,5,832,-5.9399999999999995,0.81,0.79,0,0,0,0,0,0
608601,2,0,0,0,0,2,1,114.2475,0.19,0.48,0
608638,5,2,-0.03333333333333333,-0.02,0,7,8,148.12228758169937,3.8400000000000003,0.87,0
608641,1,11,1.4,0.15,0.15,1,6,125.3363636363636,0.56,0.56,0
608648,8,2,-0.0375,-0.03,0,10,37,117.50102933689118,1.8000000000000003,1.62,0
608650,2,2,0.2,0.04,0.04,2,1,108.0952380952381,0.16000000000000003,0.27,0
608652,6,5,-0.075,-0.06,0,6,7,98.57300747863249,-0.27999999999999997,0.56,0
608654,1,233,-3.7,0.53,0.48,1,0,0,0.03,0.03,0
608665,9,6,-0.06999999999999999,-0.08,0,9,80,146.35920491469565,9.77,3.49,0
608671,10,1709,-3.6181818181818177,4.16,1.44,0,0,0,0,0,0
608672,3,131,-2.6666666666666665,-0.8899999999999999,-0.07,0,0,0,0,0,0
608678,9,0,0,0,0,11,4,102.4780999183565,3.46,1.99,0
608686,4,476,-4.18,-0.18000000000000002,0.32,2,0,0,0.04,0.03,0
608700,8,1426,-1.6666666666666667,2.25,1.17,5,0,38.625,0.09,0.07,0
608701,9,1341,-2.44,1.56,0.9,0,0,0,0,0,0
608703,6,528,-1.842857142857143,-0.08999999999999998,0.67,1,0,81.3,-0.01,-0.01,0
608715,1,48,-7.9,-0.71,-0.71,0,0,0,0,0,0
608716,5,0,0,0,0,5,0,122.73133333333335,2.89,2.52,0
608717,7,73,-0.19999999999999998,-0.2,0.01,9,42,103.69574052292823,1.28,1.42,0
608718,8,61,0.8875000000000001,0.7200000000000001,0.79,9,44,216.3953445652057,6.54,1.77,0
608723,6,15,0.057142857142857155,0.039999999999999994,0.12,7,39,87.13318087651726,1.1500000000000001,1.7,0
608841,3,1210,-6.133333333333333,0.9299999999999999,0.96,0,0,0,0,0,0
609274,1,35,-5,-0.43,-0.43,0,0,0,0,0,0
609275,7,1366,-0.47142857142857125,4.33,2.16,0,0,0,0,0,0
609280,8,1439,-0.08888888888888877,1.7800000000000002,2.91,0,0,0,0,0,0
611093,6,1,-0.016666666666666666,-0.02,0,7,0,115.06436230436232,0.16000000000000003,0.4,0
611177,3,944,-2.6666666666666665,-0.22,0.29,0,0,0,0,0,0
612272,1,0,0,0,0,1,0,127.95,0.06,0.06,0
612434,9,0,0,0,0,10,4,98.03596900819737,3.1799999999999997,1.22,0
612672,8,111,-0.8625,-0.7400000000000001,0,8,170,96.07308294412427,8.99,3.42,0
613317,1,0,0,0,0,1,0,67.7090909090909,-0.12,-0.12,0
613534,6,2,-0.042857142857142864,-0.03,0,8,2,98.81288017538017,1.19,0.6,0
613564,4,288,-2.15,-1.22,0.07,1,0,120.3,0.03,0.03,0
614173,7,797,-2.542857142857143,-0.7,0.21,0,0,0,0,0,0
614177,6,2078,-3.0375,2.3899999999999997,1.65,1,0,0,0.04,0.04,0
614179,7,1,-0.014285714285714287,-0.01,0,8,2,108.59188124330865,1.47,1.09,0
615698,4,32,0.16,0.07,0.04,6,123,132.19257029455022,8.17,3.71,0
615699,1,7,-2,-0.19,-0.19,0,0,0,0,0,0
615868,1,0,0,0,0,1,0,125.2,0.01,0.01,0
617228,2,0,0,0,0,2,0,133.5190476190476,1.4100000000000001,0.75,0
620396,1,0,0,0,0,1,0,68.82,-0.16,-0.16,0
620439,4,237,-2.44,-0.96,0.14,0,0,0,0,0,0
620443,7,937,-2.5444444444444443,0.42000000000000004,0.96,2,0,99,-0.09000000000000001,0.01,0
620445,1,0,0,0,0,1,0,44.2,-0.45,-0.45,0
620446,3,263,-1.4333333333333336,0.25999999999999995,0.57,1,0,16.825,-0.12,-0.12,0
620453,2,13,-0.8,-0.22,-0.07,0,0,0,0,0,0
620454,3,1,0.03333333333333333,0.01,0.01,4,0,61.57857142857143,0.43999999999999995,0.58,0
620982,2,1,0,0,0,3,0,42.02884615384617,-1.56,-0.12,0
621002,5,945,-0.3799999999999999,2.07,2.76,3,0,0,0.11,0.04,0
621005,3,290,-2.6666666666666665,0.5,0.9,1,0,32.1,-0.06,-0.06,0
621006,3,447,-6.6000000000000005,-1.98,-0.01,0,0,0,0,0,0
621008,1,7,0.3,0.05,0.05,0,0,0,0,0,0
621011,3,178,-2.033333333333333,-0.32,0.01,3,0,13.04,-0.059999999999999984,0.07,0
621016,1,0,0,0,0,3,2,92.22278138528137,0.73,0.55,0
621020,9,4618,5.455555555555556,23.35,5.53,0,0,0,0,0,0
621028,7,2227,-1.7,4.8500000000000005,3.02,0,0,0,0,0,0
621035,11,3784,4.2250000000000005,17.03,4.4,0,0,0,0,0,0
621043,10,4760,20.94,44.44,7.24,0,0,0,0,0,0
621044,1,89,-5.7,-0.59,-0.59,1,0,20.9,-0.1,-0.1,0
621051,1,0,0,0,0,3,1,101.77474015517494,0.5900000000000001,0.91,0
621052,5,17,-0.31999999999999995,-0.16,0,5,7,136.4966758241758,2.71,2.25,0
621056,4,0,-0.04,-0.02,0,4,10,136.30118172268908,0.78,0.42,0
621057,1,0,0,0,0,2,1,77.41,-0.26,0.14,0
621058,2,0,0,0,0,2,10,69.4242857142857,-0.13,-0.06,0
621074,3,1,-0.03333333333333333,-0.01,0,3,0,84.90530303030303,-0.31,0.57,0
621076,3,4,0.16666666666666666,0.049999999999999996,0.06,4,58,79.33994401378123,2.18,1.44,0
621078,3,0,0,0,0,3,0,58.719444444444434,-0.22999999999999998,0.03,0
621079,1,0,0,0,0,1,0,82.64,-0.02,-0.02,0
621082,1,0,0,0,0,1,0,49.0357142857143,-0.54,-0.54,0
621086,1,4,-0.5,-0.05,-0.05,1,4,52.9,-0.37,-0.37,0
621094,1,0,0,0,0,1,0,107.4666666666667,-0.02,-0.02,0
621097,2,3,0.1,0.02,0.02,3,14,78.3284356725146,-0.059999999999999984,0.66,0
621098,2,0,0,0,0,2,0,61.3125,-0.31,-0.07,0
621107,7,184,-0.3,-0.27999999999999997,0.14,9,174,102.31853885407517,13.03,3.49,0
621111,6,195,0.2333333333333333,0.09,0.11,7,122,114.48379826824862,12.15,7.14,0
621112,6,5,-0.13333333333333333,-0.09,-0.04,8,82,74.14575901871794,2.85,1.45,0
621114,4,0,0,0,0,5,6,101.48683333333334,0.7800000000000001,1.12,0
621121,7,14,0,0.000000000000000003469446951953614,0.06,7,127,123.65550593998806,11.049999999999999,3.37,0
621129,2,0,0,0,0,2,5,171.45999999999998,0.46,0.89,0
621139,2,0,0,0,0,3,0,54.0798076923077,-1.27,0.09,0
621141,3,12,0.1,0.04,0.04,3,8,68.1094494047619,-1.09,0.1,0
621142,3,0,0,0,0,3,0,108.19191176470588,1.3199999999999998,1.18,0
621199,4,5,-0.024999999999999994,-0.03,0.01,6,1,95.82127849002849,0.7000000000000001,0.56,0
621209,2,11,0.05,0.01,0.02,2,8,71.0811403508772,-0.6100000000000001,0.07,0
621219,6,54,-0.6166666666666667,-0.4,0.02,7,39,80.67044616180009,-0.07999999999999999,0.97,0
621237,6,1,-0.03333333333333333,-0.02,0,8,1,128.3345923786181,4.09,1.44,0
621242,8,2,-0.025,-0.02,0,8,0,165.86878968253967,10.85,3.18,0
621244,8,19,0.02222222222222222,0.01999999999999999,0.09,9,243,105.90973801144366,15.399999999999999,3.55,0
621248,2,0,0,0,0,2,0,117.04285714285713,0.59,0.3,0
621249,5,6,-0.12000000000000002,-0.07,-0.01,6,2,107.4383241758242,-0.27,0.23,0
621259,1,0,0,0,0,1,0,159.8,0.04,0.04,0
621261,4,24,-0.325,-0.15000000000000002,0.03,4,14,77.14097222222222,-0.6699999999999999,0.14,0
621281,2,5,-0.35,-0.07,-0.03,2,3,156.2909090909091,0.12,0.39,0
621289,2,0,0,0,0,2,1,67.61776315789476,-0.34,-0.06,0
621290,1,0,0,0,0,1,0,57.57,-0.11,-0.11,0
621294,4,0,0,0,0,6,0,219.86194444444445,0.06999999999999999,0.48,0
621295,8,4,-0.0625,-0.05,0,8,1,110.69594656622618,1.97,0.99,0
621311,7,1311,-2.9857142857142853,0.84,0.96,0,0,0,0,0,0
621345,6,1,-0.016666666666666666,-0.01,0,8,0,187.62506786616163,5.7299999999999995,1.9,0
621348,2,2,-0.06666666666666667,-0.02,-0.02,2,0,56.980000000000004,-0.8899999999999999,-0.02,0
621350,2,0,0,0,0,2,0,68.625,-0.08,0.02,0
621363,2,0,0,0,0,4,0,119.98287482193732,2.13,1.74,0
621366,5,0,0,0,0,7,21,97.82406364468864,2.37,1.54,0
621368,5,0,0,0,0,5,25,59.373409217488174,-1.11,0.14,0
621381,7,35,0.4428571428571428,0.3,0.37,9,35,154.1971185843883,8.95,2.49,0
621383,1,0,0,0,0,3,5,110.55376262626262,1.28,0.78,0
621385,4,0,0,0,0,4,0,90.42276785714284,0.75,0.89,0
